model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,Unnamed: 0
FAIR-NRAR,2020-12-15,12/16/20-16:51:55,,,v1,
FAIR-NRAR,2020-12-16,12/17/20-23:22:31,,,v1,
FAIR-NRAR,2020-12-16,12/17/20-23:22:31,,,v1,
FAIR-NRAR,2020-12-17,12/18/20-21:04:41,,,v1,
FAIR-NRAR,2020-12-17,12/18/20-21:04:41,,,v1,
FAIR-NRAR,2020-12-18,12/20/20-12:38:10,,,v1,
FAIR-NRAR,2020-12-18,12/20/20-12:38:10,,,v1,
FAIR-NRAR,2020-12-19,12/20/20-19:42:39,,,v1,
FAIR-NRAR,2020-12-19,12/20/20-19:42:39,,,v1,
FAIR-NRAR,2020-12-20,12/21/20-12:28:15,,,v1,
FAIR-NRAR,2020-12-20,12/21/20-12:28:15,,,v1,
FAIR-NRAR,2020-12-21,12/22/20-19:40:23,,,v1,
FAIR-NRAR,2020-12-21,12/22/20-19:40:23,,,v1,
FAIR-NRAR,2020-12-22,12/23/20-17:37:30,,,v1,
FAIR-NRAR,2020-12-22,12/23/20-17:37:30,,,v1,
FAIR-NRAR,2020-12-23,12/25/20-17:44:59,,,v1,
FAIR-NRAR,2020-12-23,12/25/20-17:44:59,,,v1,
FAIR-NRAR,2020-12-24,12/25/20-17:44:42,,,v1,
FAIR-NRAR,2020-12-24,12/25/20-17:44:42,,,v1,
FAIR-NRAR,2020-12-28,12/29/20-21:13:05,,,v1,
FAIR-NRAR,2020-12-28,12/29/20-21:13:05,,,v1,
FAIR-NRAR,2020-12-30,01/01/21-12:09:03,,,v1,
FAIR-NRAR,2020-12-30,01/01/21-12:09:03,,,v1,
FAIR-NRAR,2021-01-03,01/04/21-17:21:13,,,v1,
FAIR-NRAR,2021-01-03,01/04/21-17:21:13,,,v1,
FAIR-NRAR,2021-01-05,01/06/21-19:43:04,,,v1,
FAIR-NRAR,2021-01-05,01/06/21-19:43:04,,,v1,
FAIR-NRAR,2021-01-06,01/07/21-20:05:33,,,v1,
FAIR-NRAR,2021-01-06,01/07/21-20:05:33,,,v1,
FAIR-NRAR,2021-01-09,01/10/21-23:45:37,,,v1,
FAIR-NRAR,2021-01-09,01/10/21-23:45:37,,,v1,
FAIR-NRAR,2021-01-11,01/12/21-16:48:47,,,v1,
FAIR-NRAR,2021-01-11,01/12/21-16:48:47,,,v1,
FAIR-NRAR,2021-01-13,01/15/21-13:41:57,,,v1,
FAIR-NRAR,2021-01-13,01/15/21-13:41:57,,,v1,
FAIR-NRAR,2021-01-15,01/17/21-19:46:49,,,v1,
FAIR-NRAR,2021-01-15,01/17/21-19:46:49,,,v1,
FAIR-NRAR,2021-01-16,01/18/21-00:16:30,,,v1,
FAIR-NRAR,2021-01-16,01/18/21-00:16:30,,,v1,
FAIR-NRAR,2021-01-17,01/18/21-10:34:04,,,v1,
FAIR-NRAR,2021-01-17,01/18/21-10:34:04,,,v1,
FAIR-NRAR,2021-01-18,01/20/21-02:49:19,,,v1,
FAIR-NRAR,2021-01-18,01/20/21-02:49:19,,,v1,
FAIR-NRAR,2021-01-19,01/21/21-02:32:50,,,v1,
FAIR-NRAR,2021-01-19,01/21/21-02:32:50,,,v1,
FAIR-NRAR,2021-01-21,01/22/21-10:27:38,,,v1,
FAIR-NRAR,2021-01-21,01/22/21-10:27:38,,,v1,
FAIR-NRAR,2021-01-22,01/23/21-18:43:40,,,v1,
FAIR-NRAR,2021-01-22,01/23/21-18:43:40,,,v1,
FAIR-NRAR,2021-01-23,01/24/21-17:26:41,,,v1,
FAIR-NRAR,2021-01-23,01/24/21-17:26:41,,,v1,
FAIR-NRAR,2021-01-24,01/25/21-14:45:31,,,v1,
FAIR-NRAR,2021-01-24,01/25/21-14:45:31,,,v1,
FAIR-NRAR,2021-01-25,01/26/21-16:42:26,,,v1,
FAIR-NRAR,2021-01-25,01/26/21-16:42:26,,,v1,
FAIR-NRAR,2021-01-27,01/29/21-00:28:53,,,v1,
FAIR-NRAR,2021-01-27,01/29/21-00:28:53,,,v1,
FAIR-NRAR,2021-01-29,02/01/21-02:28:55,,,v1,
FAIR-NRAR,2021-01-29,02/01/21-02:28:55,,,v1,
FAIR-NRAR,2021-01-31,02/01/21-14:38:30,,,v1,
FAIR-NRAR,2021-01-31,02/01/21-14:38:30,,,v1,
FAIR-NRAR,2021-02-01,02/02/21-21:20:07,,,v1,
FAIR-NRAR,2021-02-01,02/02/21-21:20:07,,,v1,
FAIR-NRAR,2021-02-02,02/05/21-15:27:39,,,v1,
FAIR-NRAR,2021-02-02,02/05/21-15:27:39,,,v1,
FAIR-NRAR,2021-02-04,02/05/21-15:21:20,,,v1,
FAIR-NRAR,2021-02-04,02/05/21-15:21:20,,,v1,
FAIR-NRAR,2021-02-05,02/06/21-19:01:42,,,v1,
FAIR-NRAR,2021-02-05,02/06/21-19:01:42,,,v1,
FAIR-NRAR,2021-02-06,02/07/21-22:31:38,,,v1,
FAIR-NRAR,2021-02-06,02/07/21-22:31:38,,,v1,
FAIR-NRAR,2021-02-07,02/08/21-10:24:15,,,v1,
FAIR-NRAR,2021-02-07,02/08/21-10:24:15,,,v1,
FAIR-NRAR,2021-02-08,02/09/21-20:13:09,,,v1,
FAIR-NRAR,2021-02-08,02/09/21-20:13:09,,,v1,
FAIR-NRAR,2021-02-12,02/13/21-12:04:50,,,v1,
FAIR-NRAR,2021-02-12,02/13/21-12:04:50,,,v1,
FAIR-NRAR,2021-02-13,02/14/21-13:34:15,,,v1,
FAIR-NRAR,2021-02-13,02/14/21-13:34:15,,,v1,
FAIR-NRAR,2021-02-15,02/16/21-21:57:45,,,v1,
FAIR-NRAR,2021-02-15,02/16/21-21:57:45,,,v1,
FAIR-NRAR,2021-02-16,02/18/21-10:50:48,,,v1,
FAIR-NRAR,2021-02-16,02/18/21-10:50:48,,,v1,
FAIR-NRAR,2021-02-17,02/18/21-22:27:32,,,v1,
FAIR-NRAR,2021-02-17,02/18/21-22:27:32,,,v1,
FAIR-NRAR,2021-02-18,02/19/21-23:19:38,,,v1,
FAIR-NRAR,2021-02-18,02/19/21-23:19:38,,,v1,
FAIR-NRAR,2021-02-20,02/21/21-19:34:21,,,v1,
FAIR-NRAR,2021-02-20,02/21/21-19:34:21,,,v1,
FAIR-NRAR,2021-02-21,02/22/21-12:17:21,,,v1,
FAIR-NRAR,2021-02-21,02/22/21-12:17:21,,,v1,
FAIR-NRAR,2021-02-22,02/23/21-11:51:50,,,v1,
FAIR-NRAR,2021-02-22,02/23/21-11:51:50,,,v1,
FAIR-NRAR,2021-02-23,02/24/21-12:57:30,,,v1,
FAIR-NRAR,2021-02-23,02/24/21-12:57:30,,,v1,
FAIR-NRAR,2021-02-24,02/25/21-14:45:17,,,v1,
FAIR-NRAR,2021-02-24,02/25/21-14:45:17,,,v1,
FAIR-NRAR,2021-02-25,02/26/21-11:55:55,,,v1,
FAIR-NRAR,2021-02-25,02/26/21-11:55:55,,,v1,
FAIR-NRAR,2021-02-28,03/01/21-10:12:45,,,v1,
FAIR-NRAR,2021-02-28,03/01/21-10:12:45,,,v1,
FAIR-NRAR,2021-03-01,03/02/21-13:53:21,,,v1,
FAIR-NRAR,2021-03-01,03/02/21-13:53:21,,,v1,
FAIR-NRAR,2021-03-02,03/03/21-12:16:31,,,v1,
FAIR-NRAR,2021-03-02,03/03/21-12:16:31,,,v1,
FAIR-NRAR,2021-03-03,03/04/21-10:35:24,,,v1,
FAIR-NRAR,2021-03-03,03/04/21-10:35:24,,,v1,
FAIR-NRAR,2021-03-04,03/05/21-10:15:57,,,v1,
FAIR-NRAR,2021-03-04,03/05/21-10:15:57,,,v1,
FAIR-NRAR,2021-03-05,03/06/21-10:11:43,,,v1,
FAIR-NRAR,2021-03-05,03/06/21-10:11:43,,,v1,
FAIR-NRAR,2021-03-07,03/08/21-10:54:05,,,v1,
FAIR-NRAR,2021-03-07,03/08/21-10:54:05,,,v1,
FAIR-NRAR,2021-03-08,03/09/21-14:52:29,,,v1,
FAIR-NRAR,2021-03-08,03/09/21-14:52:29,,,v1,
FAIR-NRAR,2021-03-09,03/11/21-09:17:03,,,v1,
FAIR-NRAR,2021-03-09,03/11/21-09:17:03,,,v1,
FAIR-NRAR,2021-03-10,03/11/21-12:36:47,,,v1,
FAIR-NRAR,2021-03-10,03/11/21-12:36:47,,,v1,
FAIR-NRAR,2021-03-11,03/12/21-10:20:53,,,v1,
FAIR-NRAR,2021-03-11,03/12/21-10:20:53,,,v1,
FAIR-NRAR,2021-03-12,03/13/21-12:26:34,,,v1,
FAIR-NRAR,2021-03-12,03/13/21-12:26:34,,,v1,
FAIR-NRAR,2021-03-13,03/14/21-13:22:46,,,v1,
FAIR-NRAR,2021-03-13,03/14/21-13:22:46,,,v1,
FAIR-NRAR,2021-03-15,03/16/21-12:06:41,,,v1,
FAIR-NRAR,2021-03-15,03/16/21-12:06:41,,,v1,
FAIR-NRAR,2021-03-17,03/18/21-12:01:37,,,v1,
FAIR-NRAR,2021-03-17,03/18/21-12:01:37,,,v1,
FAIR-NRAR,2021-03-19,03/20/21-11:59:02,,,v1,
FAIR-NRAR,2021-03-19,03/20/21-11:59:02,,,v1,
FAIR-NRAR,2021-03-20,03/21/21-12:56:47,,,v1,
FAIR-NRAR,2021-03-20,03/21/21-12:56:47,,,v1,
FAIR-NRAR,2021-03-21,03/22/21-13:06:28,,,v1,
FAIR-NRAR,2021-03-21,03/22/21-13:06:28,,,v1,
FAIR-NRAR,2021-03-22,03/23/21-12:21:25,,,v1,
FAIR-NRAR,2021-03-22,03/23/21-12:21:25,,,v1,
FAIR-NRAR,2021-03-24,03/25/21-15:16:15,,,v1,
FAIR-NRAR,2021-03-24,03/25/21-15:16:15,,,v1,
FAIR-NRAR,2021-03-25,03/26/21-11:31:56,,,v1,
FAIR-NRAR,2021-03-25,03/26/21-11:31:56,,,v1,
FAIR-NRAR,2021-03-26,03/27/21-16:17:36,,,v1,
FAIR-NRAR,2021-03-26,03/27/21-16:17:36,,,v1,
FAIR-NRAR,2021-03-27,03/28/21-10:28:44,,,v1,
FAIR-NRAR,2021-03-27,03/28/21-10:28:44,,,v1,
FAIR-NRAR,2021-03-28,03/29/21-12:23:19,,,v1,
FAIR-NRAR,2021-03-28,03/29/21-12:23:19,,,v1,
FAIR-NRAR,2021-03-29,03/30/21-12:10:11,,,v1,
FAIR-NRAR,2021-03-29,03/30/21-12:10:11,,,v1,
FAIR-NRAR,2021-03-30,03/31/21-11:59:25,,,v1,
FAIR-NRAR,2021-03-30,03/31/21-11:59:25,,,v1,
FAIR-NRAR,2021-03-31,04/01/21-13:32:54,,,v1,
FAIR-NRAR,2021-03-31,04/01/21-13:32:54,,,v1,
FAIR-NRAR,2021-04-01,04/02/21-10:00:35,,,v1,
FAIR-NRAR,2021-04-01,04/02/21-10:00:35,,,v1,
FAIR-NRAR,2021-04-02,04/03/21-10:47:32,,,v1,
FAIR-NRAR,2021-04-02,04/03/21-10:47:32,,,v1,
FAIR-NRAR,2021-04-03,04/04/21-11:35:39,,,v1,
FAIR-NRAR,2021-04-03,04/04/21-11:35:39,,,v1,
FAIR-NRAR,2021-04-04,04/05/21-12:27:35,,,v1,
FAIR-NRAR,2021-04-04,04/05/21-12:27:35,,,v1,
FAIR-NRAR,2021-04-05,04/06/21-11:54:55,,,v1,
FAIR-NRAR,2021-04-05,04/06/21-11:54:55,,,v1,
FAIR-NRAR,2021-04-08,04/09/21-18:15:06,,,v1,
FAIR-NRAR,2021-04-08,04/09/21-18:15:06,,,v1,
FAIR-NRAR,2021-04-10,04/11/21-14:40:59,,,v1,
FAIR-NRAR,2021-04-10,04/11/21-14:40:59,,,v1,
FAIR-NRAR,2021-04-11,04/12/21-12:00:53,,,v1,
FAIR-NRAR,2021-04-11,04/12/21-12:00:53,,,v1,
FAIR-NRAR,2021-04-12,04/13/21-12:01:47,,,v1,
FAIR-NRAR,2021-04-12,04/13/21-12:01:47,,,v1,
FAIR-NRAR,2021-04-13,04/14/21-12:08:41,,,v1,
FAIR-NRAR,2021-04-13,04/14/21-12:08:41,,,v1,
FAIR-NRAR,2021-04-14,04/15/21-09:41:56,,,v1,
FAIR-NRAR,2021-04-14,04/15/21-09:41:56,,,v1,
FAIR-NRAR,2021-04-15,04/16/21-09:50:59,,,v1,
FAIR-NRAR,2021-04-15,04/16/21-09:50:59,,,v1,
FAIR-NRAR,2021-04-16,04/17/21-16:25:28,,,v1,
FAIR-NRAR,2021-04-16,04/17/21-16:25:28,,,v1,
FAIR-NRAR,2021-04-17,04/18/21-22:08:47,,,v1,
FAIR-NRAR,2021-04-17,04/18/21-22:08:47,,,v1,
FAIR-NRAR,2021-04-18,04/19/21-13:00:43,,,v1,
FAIR-NRAR,2021-04-18,04/19/21-13:00:43,,,v1,
FAIR-NRAR,2021-04-19,04/20/21-10:42:42,,,v1,
FAIR-NRAR,2021-04-19,04/20/21-10:42:42,,,v1,
FAIR-NRAR,2021-04-20,04/21/21-02:10:45,,,v1,
FAIR-NRAR,2021-04-20,04/21/21-02:10:45,,,v1,
FAIR-NRAR,2021-04-21,04/22/21-11:34:37,,,v1,
FAIR-NRAR,2021-04-21,04/22/21-11:34:37,,,v1,
FAIR-NRAR,2021-04-22,04/23/21-10:45:52,,,v1,
FAIR-NRAR,2021-04-22,04/23/21-10:45:52,,,v1,
FAIR-NRAR,2021-04-23,04/24/21-10:39:26,,,v1,
FAIR-NRAR,2021-04-23,04/24/21-10:39:26,,,v1,
FAIR-NRAR,2021-04-24,04/25/21-10:59:42,,,v1,
FAIR-NRAR,2021-04-24,04/25/21-10:59:42,,,v1,
FAIR-NRAR,2021-04-25,04/26/21-12:30:58,,,v1,
FAIR-NRAR,2021-04-25,04/26/21-12:30:58,,,v1,
FAIR-NRAR,2021-04-26,04/27/21-11:58:20,,,v1,
FAIR-NRAR,2021-04-26,04/27/21-11:58:20,,,v1,
FAIR-NRAR,2021-04-27,04/27/21-23:31:47,,,v1,
FAIR-NRAR,2021-04-27,04/27/21-23:31:47,,,v1,
FAIR-NRAR,2021-04-28,04/29/21-11:10:32,,,v1,
FAIR-NRAR,2021-04-28,04/29/21-11:10:32,,,v1,
FAIR-NRAR,2021-04-29,04/29/21-23:48:02,,,v1,
FAIR-NRAR,2021-04-29,04/29/21-23:48:02,,,v1,
FAIR-NRAR,2021-04-30,04/30/21-23:26:28,,,v1,
FAIR-NRAR,2021-04-30,04/30/21-23:26:28,,,v1,
FAIR-NRAR,2021-05-01,05/02/21-12:26:25,,,v1,
FAIR-NRAR,2021-05-01,05/02/21-12:26:25,,,v1,
FAIR-NRAR,2021-05-02,05/02/21-23:47:50,,,v1,
FAIR-NRAR,2021-05-02,05/02/21-23:47:50,,,v1,
FAIR-NRAR,2021-05-03,05/04/21-11:31:27,,,v1,
FAIR-NRAR,2021-05-03,05/04/21-11:31:27,,,v1,
FAIR-NRAR,2021-05-04,05/05/21-09:47:41,,,v1,
FAIR-NRAR,2021-05-04,05/05/21-09:47:41,,,v1,
FAIR-NRAR,2021-05-05,05/06/21-10:08:31,,,v1,
FAIR-NRAR,2021-05-05,05/06/21-10:08:31,,,v1,
FAIR-NRAR,2021-05-06,05/07/21-10:13:24,,,v1,
FAIR-NRAR,2021-05-06,05/07/21-10:13:24,,,v1,
FAIR-NRAR,2021-05-07,05/08/21-11:34:28,,,v1,
FAIR-NRAR,2021-05-07,05/08/21-11:34:28,,,v1,
FAIR-NRAR,2021-05-08,05/09/21-10:07:02,,,v1,
FAIR-NRAR,2021-05-08,05/09/21-10:07:02,,,v1,
FAIR-NRAR,2021-05-09,05/10/21-01:20:46,,,v1,
FAIR-NRAR,2021-05-09,05/10/21-01:20:46,,,v1,
FAIR-NRAR,2021-05-10,05/11/21-11:51:39,,,v1,
FAIR-NRAR,2021-05-10,05/11/21-11:51:39,,,v1,
FAIR-NRAR,2021-05-11,05/12/21-09:42:10,,,v1,
FAIR-NRAR,2021-05-11,05/12/21-09:42:10,,,v1,
FAIR-NRAR,2021-05-12,05/13/21-19:42:37,,,v1,
FAIR-NRAR,2021-05-12,05/13/21-19:42:37,,,v1,
FAIR-NRAR,2021-05-13,05/14/21-14:55:17,,,v1,
FAIR-NRAR,2021-05-13,05/14/21-14:55:17,,,v1,
FAIR-NRAR,2021-05-14,05/15/21-10:59:25,,,v1,
FAIR-NRAR,2021-05-14,05/15/21-10:59:25,,,v1,
FAIR-NRAR,2021-05-15,05/16/21-14:07:55,,,v1,
FAIR-NRAR,2021-05-15,05/16/21-14:07:55,,,v1,
FAIR-NRAR,2021-05-16,05/17/21-14:00:41,,,v1,
FAIR-NRAR,2021-05-16,05/17/21-14:00:41,,,v1,
FAIR-NRAR,2021-05-19,05/20/21-11:01:12,,,v1,
FAIR-NRAR,2021-05-19,05/20/21-11:01:12,,,v1,
FAIR-NRAR,2021-05-20,05/21/21-14:57:23,,,v1,
FAIR-NRAR,2021-05-20,05/21/21-14:57:23,,,v1,
FAIR-NRAR,2021-05-21,05/22/21-18:23:50,,,v1,
FAIR-NRAR,2021-05-21,05/22/21-18:23:50,,,v1,
FAIR-NRAR,2021-05-22,05/24/21-15:28:37,,,v1,
FAIR-NRAR,2021-05-22,05/24/21-15:28:37,,,v1,
FAIR-NRAR,2021-05-23,05/24/21-13:42:38,,,v1,
FAIR-NRAR,2021-05-23,05/24/21-13:42:38,,,v1,
FAIR-NRAR,2021-05-24,05/25/21-13:23:53,,,v1,
FAIR-NRAR,2021-05-24,05/25/21-13:23:53,,,v1,
FAIR-NRAR,2021-05-25,05/26/21-12:44:39,,,v1,
FAIR-NRAR,2021-05-25,05/26/21-12:44:39,,,v1,
FAIR-NRAR,2021-05-26,05/27/21-11:23:01,,,v1,
FAIR-NRAR,2021-05-26,05/27/21-11:23:01,,,v1,
FAIR-NRAR,2021-05-27,05/28/21-09:28:29,,,v1,
FAIR-NRAR,2021-05-27,05/28/21-09:28:29,,,v1,
FAIR-NRAR,2021-05-28,05/29/21-23:30:55,,,v1,
FAIR-NRAR,2021-05-28,05/29/21-23:30:55,,,v1,
FAIR-NRAR,2021-05-29,05/30/21-14:07:53,,,v1,
FAIR-NRAR,2021-05-29,05/30/21-14:07:53,,,v1,
FAIR-NRAR,2021-05-30,05/31/21-12:07:58,,,v1,
FAIR-NRAR,2021-05-30,05/31/21-12:07:58,,,v1,
FAIR-NRAR,2021-05-31,06/01/21-12:07:48,,,v1,
FAIR-NRAR,2021-05-31,06/01/21-12:07:48,,,v1,
FAIR-NRAR,2021-06-01,06/02/21-12:39:29,,,v1,
FAIR-NRAR,2021-06-01,06/02/21-12:39:29,,,v1,
FAIR-NRAR,2021-06-02,06/03/21-10:38:15,,,v1,
FAIR-NRAR,2021-06-02,06/03/21-10:38:15,,,v1,
FAIR-NRAR,2021-06-03,06/04/21-12:03:45,,,v1,
FAIR-NRAR,2021-06-03,06/04/21-12:03:45,,,v1,
FAIR-NRAR,2021-06-05,06/06/21-12:48:47,,,v1,
FAIR-NRAR,2021-06-05,06/06/21-12:48:47,,,v1,
FAIR-NRAR,2021-06-06,06/07/21-11:32:03,,,v1,
FAIR-NRAR,2021-06-06,06/07/21-11:32:03,,,v1,
FAIR-NRAR,2021-06-07,06/08/21-10:50:10,,,v1,
FAIR-NRAR,2021-06-07,06/08/21-10:50:10,,,v1,
FAIR-NRAR,2021-06-08,06/09/21-10:48:21,,,v1,
FAIR-NRAR,2021-06-08,06/09/21-10:48:21,,,v1,
FAIR-NRAR,2021-06-09,06/10/21-12:36:11,,,v1,
FAIR-NRAR,2021-06-09,06/10/21-12:36:11,,,v1,
FAIR-NRAR,2021-06-10,06/11/21-10:42:29,,,v1,
FAIR-NRAR,2021-06-10,06/11/21-10:42:29,,,v1,
FAIR-NRAR,2021-06-13,06/14/21-01:09:27,,,v1,
FAIR-NRAR,2021-06-13,06/14/21-01:09:27,,,v1,
FAIR-NRAR,2021-06-14,06/15/21-00:23:22,,,v1,
FAIR-NRAR,2021-06-14,06/15/21-00:23:22,,,v1,
FAIR-NRAR,2021-06-16,06/17/21-15:37:58,,,v1,
FAIR-NRAR,2021-06-16,06/17/21-15:37:58,,,v1,
FAIR-NRAR,2021-06-17,06/18/21-11:00:54,,,v1,
FAIR-NRAR,2021-06-17,06/18/21-11:00:54,,,v1,
FAIR-NRAR,2021-06-18,06/19/21-02:34:12,,,v1,
FAIR-NRAR,2021-06-18,06/19/21-02:34:12,,,v1,
FAIR-NRAR,2021-06-19,06/20/21-01:34:53,,,v1,
FAIR-NRAR,2021-06-19,06/20/21-01:34:53,,,v1,
FAIR-NRAR,2021-06-20,06/20/21-23:50:41,,,v1,
FAIR-NRAR,2021-06-20,06/20/21-23:50:41,,,v1,
FAIR-NRAR,2021-06-21,06/22/21-11:12:39,,,v1,
FAIR-NRAR,2021-06-21,06/22/21-11:12:39,,,v1,
FAIR-NRAR,2021-06-23,06/24/21-11:35:19,,,v1,
FAIR-NRAR,2021-06-23,06/24/21-11:35:19,,,v1,
FAIR-NRAR,2021-06-24,06/25/21-02:04:25,,,v1,
FAIR-NRAR,2021-06-24,06/25/21-02:04:25,,,v1,
FAIR-NRAR,2021-06-28,06/29/21-10:09:38,,,v1,
FAIR-NRAR,2021-06-28,06/29/21-10:09:38,,,v1,
FDANIHASU-Sweight,2021-01-25,02/01/21-19:58:16,,,v1,
FDANIHASU-Sweight,2021-01-25,02/01/21-19:58:16,,,v1,
FDANIHASU-Sweight,2021-02-01,02/02/21-08:59:18,,,v1,
FDANIHASU-Sweight,2021-02-01,02/02/21-08:59:18,,,v1,
FDANIHASU-Sweight,2021-02-08,02/09/21-20:14:16,,,v1,
FDANIHASU-Sweight,2021-02-08,02/09/21-20:14:16,,,v1,
FDANIHASU-Sweight,2021-02-15,02/16/21-17:20:41,,,v1,
FDANIHASU-Sweight,2021-02-15,02/16/21-17:20:41,,,v1,
FDANIHASU-Sweight,2021-02-22,02/23/21-11:52:53,,,v1,
FDANIHASU-Sweight,2021-02-22,02/23/21-11:52:53,,,v1,
FDANIHASU-Sweight,2021-03-01,03/02/21-13:53:48,,,v1,
FDANIHASU-Sweight,2021-03-01,03/02/21-13:53:48,,,v1,
FDANIHASU-Sweight,2021-03-08,03/09/21-17:42:49,,,v1,
FDANIHASU-Sweight,2021-03-08,03/09/21-17:42:49,,,v1,
FDANIHASU-Sweight,2021-03-15,03/16/21-09:00:23,,,v1,
FDANIHASU-Sweight,2021-03-15,03/16/21-09:00:23,,,v1,
FDANIHASU-Sweight,2021-03-22,03/23/21-09:09:31,,,v1,
FDANIHASU-Sweight,2021-03-22,03/23/21-09:09:31,,,v1,
FDANIHASU-Sweight,2021-03-29,03/30/21-08:39:37,,,v1,
FDANIHASU-Sweight,2021-03-29,03/30/21-08:39:37,,,v1,
FDANIHASU-Sweight,2021-04-05,04/06/21-09:40:14,,,v1,
FDANIHASU-Sweight,2021-04-05,04/06/21-09:40:14,,,v1,
FDANIHASU-Sweight,2021-04-12,04/13/21-09:29:12,,,v1,
FDANIHASU-Sweight,2021-04-12,04/13/21-09:29:12,,,v1,
FDANIHASU-Sweight,2021-04-19,04/20/21-07:53:47,,,v1,
FDANIHASU-Sweight,2021-04-19,04/20/21-07:53:47,,,v1,
FDANIHASU-Sweight,2021-04-26,04/27/21-07:54:26,,,v1,
FDANIHASU-Sweight,2021-04-26,04/27/21-07:54:26,,,v1,
FDANIHASU-Sweight,2021-05-03,05/04/21-07:20:35,,,v1,
FDANIHASU-Sweight,2021-05-03,05/04/21-07:20:35,,,v1,
FDANIHASU-Sweight,2021-05-10,05/11/21-09:08:52,,,v1,
FDANIHASU-Sweight,2021-05-10,05/11/21-09:08:52,,,v1,
FDANIHASU-Sweight,2021-05-17,05/18/21-08:11:16,,,v1,
FDANIHASU-Sweight,2021-05-17,05/18/21-08:11:16,,,v1,
FDANIHASU-Sweight,2021-05-24,05/25/21-08:08:30,,,v1,
FDANIHASU-Sweight,2021-05-24,05/25/21-08:08:30,,,v1,
FRBSF_Wilson-Econometric,2021-03-18,03/19/21-14:00:22,,,v1,
FRBSF_Wilson-Econometric,2021-03-18,03/19/21-14:00:22,,,v1,
FRBSF_Wilson-Econometric,2021-03-20,03/20/21-19:18:29,,,v1,
FRBSF_Wilson-Econometric,2021-03-20,03/20/21-19:18:29,,,v1,
FRBSF_Wilson-Econometric,2021-03-22,03/22/21-11:46:03,,,v1,
FRBSF_Wilson-Econometric,2021-03-22,03/22/21-11:46:03,,,v1,
FRBSF_Wilson-Econometric,2021-03-29,03/29/21-16:36:32,,,v1,
FRBSF_Wilson-Econometric,2021-03-29,03/29/21-16:36:32,,,v1,
FRBSF_Wilson-Econometric,2021-04-05,04/05/21-17:28:33,,,v1,
FRBSF_Wilson-Econometric,2021-04-05,04/05/21-17:28:33,,,v1,
FRBSF_Wilson-Econometric,2021-04-12,04/12/21-23:17:07,,,v1,
FRBSF_Wilson-Econometric,2021-04-12,04/12/21-23:17:07,,,v1,
FRBSF_Wilson-Econometric,2021-04-19,04/19/21-17:58:25,04/19/21-20:38:57,,v1,
FRBSF_Wilson-Econometric,2021-04-19,04/19/21-17:58:25,04/19/21-20:38:57,,v1,
FRBSF_Wilson-Econometric,2021-04-26,04/26/21-17:02:33,,,v1,
FRBSF_Wilson-Econometric,2021-04-26,04/26/21-17:02:33,,,v1,
FRBSF_Wilson-Econometric,2021-05-03,05/03/21-16:32:42,,,v1,
FRBSF_Wilson-Econometric,2021-05-03,05/03/21-16:32:42,,,v1,
FRBSF_Wilson-Econometric,2021-05-10,05/10/21-16:30:06,,,v1,
FRBSF_Wilson-Econometric,2021-05-10,05/10/21-16:30:06,,,v1,
FRBSF_Wilson-Econometric,2021-05-17,05/17/21-18:03:31,,,v1,
FRBSF_Wilson-Econometric,2021-05-17,05/17/21-18:03:31,,,v1,
FRBSF_Wilson-Econometric,2021-05-24,05/24/21-16:54:01,,,v1,
FRBSF_Wilson-Econometric,2021-05-24,05/24/21-16:54:01,,,v1,
FRBSF_Wilson-Econometric,2021-05-31,05/31/21-16:09:28,,,v1,
FRBSF_Wilson-Econometric,2021-05-31,05/31/21-16:09:28,,,v1,
FRBSF_Wilson-Econometric,2021-06-07,06/07/21-16:08:51,,,v1,
FRBSF_Wilson-Econometric,2021-06-07,06/07/21-16:08:51,,,v1,
FRBSF_Wilson-Econometric,2021-06-14,06/14/21-16:16:44,,,v1,
FRBSF_Wilson-Econometric,2021-06-14,06/14/21-16:16:44,,,v1,
FRBSF_Wilson-Econometric,2021-06-21,06/21/21-17:32:28,,,v1,
FRBSF_Wilson-Econometric,2021-06-21,06/21/21-17:32:28,,,v1,
FRBSF_Wilson-Econometric,2021-06-28,06/28/21-16:01:20,,,v1,
FRBSF_Wilson-Econometric,2021-06-28,06/28/21-16:01:20,,,v1,
GT-DeepCOVID,2020-05-04,05/05/20-08:02:09,,,v1,
GT-DeepCOVID,2020-05-04,05/05/20-08:02:09,,,v1,
GT-DeepCOVID,2020-05-11,05/11/20-18:07:10,,,v1,
GT-DeepCOVID,2020-05-11,05/11/20-18:07:10,,,v1,
GT-DeepCOVID,2020-05-18,05/18/20-19:25:31,,,v1,
GT-DeepCOVID,2020-05-18,05/18/20-19:25:31,,,v1,
GT-DeepCOVID,2020-05-25,05/25/20-19:49:37,,,v1,
GT-DeepCOVID,2020-05-25,05/25/20-19:49:37,,,v1,
GT-DeepCOVID,2020-06-01,06/01/20-17:39:18,,,v1,
GT-DeepCOVID,2020-06-01,06/01/20-17:39:18,,,v1,
GT-DeepCOVID,2020-06-08,06/09/20-15:26:39,,,v1,
GT-DeepCOVID,2020-06-08,06/09/20-15:26:39,,,v1,
GT-DeepCOVID,2020-06-15,06/15/20-15:36:05,,,v1,
