model,sat_fcast_week,n_loc,n_weeks_submit_forecast,n_quant
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-15,40,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-22,41,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-08-29,44,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-05,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-12,50,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-19,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-09-26,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-03,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-10,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-17,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
UMich-RidgeTfReg,2020-10-24,51,43,24
