model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,v2_diff_hrs,v3_diff_hrs,last_submission_timestamp
BPagano-RtDriven,2021-09-12,2021-09-13T01:38:20Z,NA,NA,v1,NA,NA,2021-09-13T01:38:20Z
BPagano-RtDriven,2021-09-19,2021-09-19T21:24:18Z,NA,NA,v1,NA,NA,2021-09-19T21:24:18Z
BPagano-RtDriven,2021-09-19,2021-09-19T21:24:18Z,NA,NA,v1,NA,NA,2021-09-19T21:24:18Z
BPagano-RtDriven,2021-09-26,2021-09-26T21:58:54Z,NA,NA,v1,NA,NA,2021-09-26T21:58:54Z
BPagano-RtDriven,2021-09-26,2021-09-26T21:58:54Z,NA,NA,v1,NA,NA,2021-09-26T21:58:54Z
BPagano-RtDriven,2021-10-03,2021-10-04T02:15:58Z,NA,NA,v1,NA,NA,2021-10-04T02:15:58Z
BPagano-RtDriven,2021-10-03,2021-10-04T02:15:58Z,NA,NA,v1,NA,NA,2021-10-04T02:15:58Z
BPagano-RtDriven,2021-10-10,2021-10-11T12:28:16Z,NA,NA,v1,NA,NA,2021-10-11T12:28:16Z
BPagano-RtDriven,2021-10-10,2021-10-11T12:28:16Z,NA,NA,v1,NA,NA,2021-10-11T12:28:16Z
BPagano-RtDriven,2021-10-17,2021-10-17T22:26:42Z,NA,NA,v1,NA,NA,2021-10-17T22:26:42Z
BPagano-RtDriven,2021-10-17,2021-10-17T22:26:42Z,NA,NA,v1,NA,NA,2021-10-17T22:26:42Z
BPagano-RtDriven,2021-10-24,2021-10-24T14:54:22Z,NA,NA,v1,NA,NA,2021-10-24T14:54:22Z
BPagano-RtDriven,2021-10-24,2021-10-24T14:54:22Z,NA,NA,v1,NA,NA,2021-10-24T14:54:22Z
BPagano-RtDriven,2021-10-31,2021-10-31T19:55:31Z,NA,NA,v1,NA,NA,2021-10-31T19:55:31Z
BPagano-RtDriven,2021-10-31,2021-10-31T19:55:31Z,NA,NA,v1,NA,NA,2021-10-31T19:55:31Z
BPagano-RtDriven,2021-11-07,2021-11-08T03:19:53Z,NA,NA,v1,NA,NA,2021-11-08T03:19:53Z
BPagano-RtDriven,2021-11-07,2021-11-08T03:19:53Z,NA,NA,v1,NA,NA,2021-11-08T03:19:53Z
BPagano-RtDriven,2021-11-14,2021-11-15T11:26:23Z,NA,NA,v1,NA,NA,2021-11-15T11:26:23Z
BPagano-RtDriven,2021-11-14,2021-11-15T11:26:23Z,NA,NA,v1,NA,NA,2021-11-15T11:26:23Z
BPagano-RtDriven,2021-11-21,2021-11-21T20:30:18Z,NA,NA,v1,NA,NA,2021-11-21T20:30:18Z
BPagano-RtDriven,2021-11-21,2021-11-21T20:30:18Z,NA,NA,v1,NA,NA,2021-11-21T20:30:18Z
BPagano-RtDriven,2021-11-28,2021-11-28T14:28:13Z,NA,NA,v1,NA,NA,2021-11-28T14:28:13Z
BPagano-RtDriven,2021-11-28,2021-11-28T14:28:13Z,NA,NA,v1,NA,NA,2021-11-28T14:28:13Z
CDDEP-SEIR_MCMC,2020-07-05,2020-07-15T20:58:03Z,NA,NA,v1,NA,NA,2020-07-15T20:58:03Z
CDDEP-SEIR_MCMC,2020-07-05,2020-07-15T20:58:03Z,NA,NA,v1,NA,NA,2020-07-15T20:58:03Z
CDDEP-SEIR_MCMC,2020-07-12,2020-07-15T20:58:03Z,NA,NA,v1,NA,NA,2020-07-15T20:58:03Z
CDDEP-SEIR_MCMC,2020-07-12,2020-07-15T20:58:03Z,NA,NA,v1,NA,NA,2020-07-15T20:58:03Z
CDDEP-SEIR_MCMC,2020-07-19,2020-07-20T20:47:13Z,NA,NA,v1,NA,NA,2020-07-20T20:47:13Z
CDDEP-SEIR_MCMC,2020-07-19,2020-07-20T20:47:13Z,NA,NA,v1,NA,NA,2020-07-20T20:47:13Z
CDDEP-SEIR_MCMC,2020-07-26,2020-07-27T22:43:20Z,NA,NA,v1,NA,NA,2020-07-27T22:43:20Z
CDDEP-SEIR_MCMC,2020-07-26,2020-07-27T22:43:20Z,NA,NA,v1,NA,NA,2020-07-27T22:43:20Z
CDDEP-SEIR_MCMC,2020-08-02,2020-08-03T18:49:18Z,NA,NA,v1,NA,NA,2020-08-03T18:49:18Z
CDDEP-SEIR_MCMC,2020-08-02,2020-08-03T18:49:18Z,NA,NA,v1,NA,NA,2020-08-03T18:49:18Z
CDDEP-SEIR_MCMC,2020-08-09,2020-08-10T22:32:31Z,NA,NA,v1,NA,NA,2020-08-10T22:32:31Z
CDDEP-SEIR_MCMC,2020-08-09,2020-08-10T22:32:31Z,NA,NA,v1,NA,NA,2020-08-10T22:32:31Z
CDDEP-SEIR_MCMC,2020-08-16,2020-08-18T01:44:38Z,NA,NA,v1,NA,NA,2020-08-18T01:44:38Z
CDDEP-SEIR_MCMC,2020-08-16,2020-08-18T01:44:38Z,NA,NA,v1,NA,NA,2020-08-18T01:44:38Z
CEID-Walk,2020-08-09,2020-08-10T19:47:43Z,NA,NA,v1,NA,NA,2020-08-10T19:47:43Z
CEID-Walk,2020-08-09,2020-08-10T19:47:43Z,NA,NA,v1,NA,NA,2020-08-10T19:47:43Z
CEID-Walk,2020-08-16,2020-08-17T00:36:17Z,NA,NA,v1,NA,NA,2020-08-17T00:36:17Z
CEID-Walk,2020-08-16,2020-08-17T00:36:17Z,NA,NA,v1,NA,NA,2020-08-17T00:36:17Z
CEID-Walk,2020-08-23,2020-08-23T15:46:51Z,NA,NA,v1,NA,NA,2020-08-23T15:46:51Z
CEID-Walk,2020-08-23,2020-08-23T15:46:51Z,NA,NA,v1,NA,NA,2020-08-23T15:46:51Z
CEID-Walk,2020-08-30,2020-08-30T21:47:07Z,NA,NA,v1,NA,NA,2020-08-30T21:47:07Z
CEID-Walk,2020-08-30,2020-08-30T21:47:07Z,NA,NA,v1,NA,NA,2020-08-30T21:47:07Z
CEID-Walk,2020-09-06,2020-09-07T21:48:40Z,NA,NA,v1,NA,NA,2020-09-07T21:48:40Z
CEID-Walk,2020-09-06,2020-09-07T21:48:40Z,NA,NA,v1,NA,NA,2020-09-07T21:48:40Z
CEID-Walk,2020-09-13,2020-09-14T04:14:07Z,NA,NA,v1,NA,NA,2020-09-14T04:14:07Z
CEID-Walk,2020-09-13,2020-09-14T04:14:07Z,NA,NA,v1,NA,NA,2020-09-14T04:14:07Z
CEID-Walk,2020-09-20,2020-09-21T00:06:41Z,NA,NA,v1,NA,NA,2020-09-21T00:06:41Z
CEID-Walk,2020-09-20,2020-09-21T00:06:41Z,NA,NA,v1,NA,NA,2020-09-21T00:06:41Z
CEID-Walk,2020-09-27,2020-09-28T15:57:47Z,NA,NA,v1,NA,NA,2020-09-28T15:57:47Z
CEID-Walk,2020-09-27,2020-09-28T15:57:47Z,NA,NA,v1,NA,NA,2020-09-28T15:57:47Z
CEID-Walk,2020-10-04,2020-10-05T01:56:14Z,NA,NA,v1,NA,NA,2020-10-05T01:56:14Z
CEID-Walk,2020-10-04,2020-10-05T01:56:14Z,NA,NA,v1,NA,NA,2020-10-05T01:56:14Z
CEID-Walk,2020-10-11,2020-10-12T11:12:54Z,NA,NA,v1,NA,NA,2020-10-12T11:12:54Z
CEID-Walk,2020-10-11,2020-10-12T11:12:54Z,NA,NA,v1,NA,NA,2020-10-12T11:12:54Z
CEID-Walk,2020-10-18,2020-10-18T21:30:25Z,NA,NA,v1,NA,NA,2020-10-18T21:30:25Z
CEID-Walk,2020-10-18,2020-10-18T21:30:25Z,NA,NA,v1,NA,NA,2020-10-18T21:30:25Z
CEID-Walk,2020-10-25,2020-10-26T13:48:07Z,NA,NA,v1,NA,NA,2020-10-26T13:48:07Z
CEID-Walk,2020-10-25,2020-10-26T13:48:07Z,NA,NA,v1,NA,NA,2020-10-26T13:48:07Z
CEID-Walk,2020-11-01,2020-11-02T14:36:33Z,NA,NA,v1,NA,NA,2020-11-02T14:36:33Z
CEID-Walk,2020-11-01,2020-11-02T14:36:33Z,NA,NA,v1,NA,NA,2020-11-02T14:36:33Z
CEID-Walk,2020-11-09,2020-11-09T19:09:03Z,NA,NA,v1,NA,NA,2020-11-09T19:09:03Z
CEID-Walk,2020-11-09,2020-11-09T19:09:03Z,NA,NA,v1,NA,NA,2020-11-09T19:09:03Z
CEID-Walk,2020-11-16,2020-11-16T16:47:12Z,NA,NA,v1,NA,NA,2020-11-16T16:47:12Z
CEID-Walk,2020-11-16,2020-11-16T16:47:12Z,NA,NA,v1,NA,NA,2020-11-16T16:47:12Z
CEID-Walk,2020-11-23,2020-11-23T14:56:35Z,NA,NA,v1,NA,NA,2020-11-23T14:56:35Z
CEID-Walk,2020-11-23,2020-11-23T14:56:35Z,NA,NA,v1,NA,NA,2020-11-23T14:56:35Z
CEID-Walk,2020-11-30,2020-11-30T15:11:16Z,NA,NA,v1,NA,NA,2020-11-30T15:11:16Z
CEID-Walk,2020-11-30,2020-11-30T15:11:16Z,NA,NA,v1,NA,NA,2020-11-30T15:11:16Z
CEID-Walk,2020-12-07,2020-12-07T16:41:01Z,NA,NA,v1,NA,NA,2020-12-07T16:41:01Z
CEID-Walk,2020-12-07,2020-12-07T16:41:01Z,NA,NA,v1,NA,NA,2020-12-07T16:41:01Z
CEID-Walk,2020-12-14,2020-12-14T15:00:34Z,NA,NA,v1,NA,NA,2020-12-14T15:00:34Z
CEID-Walk,2020-12-14,2020-12-14T15:00:34Z,NA,NA,v1,NA,NA,2020-12-14T15:00:34Z
CEID-Walk,2020-12-21,2020-12-21T17:30:11Z,NA,NA,v1,NA,NA,2020-12-21T17:30:11Z
CEID-Walk,2020-12-21,2020-12-21T17:30:11Z,NA,NA,v1,NA,NA,2020-12-21T17:30:11Z
CEID-Walk,2020-12-28,2020-12-28T16:36:18Z,2020-12-29T00:26:42Z,NA,v2,7.84,NA,2020-12-29T00:26:42Z
CEID-Walk,2020-12-28,2020-12-28T16:36:18Z,2020-12-29T00:26:42Z,NA,v2,7.84,NA,2020-12-29T00:26:42Z
CEID-Walk,2021-01-04,2021-01-04T17:37:56Z,NA,NA,v1,NA,NA,2021-01-04T17:37:56Z
CEID-Walk,2021-01-04,2021-01-04T17:37:56Z,NA,NA,v1,NA,NA,2021-01-04T17:37:56Z
CEID-Walk,2021-01-11,2021-01-11T15:18:57Z,NA,NA,v1,NA,NA,2021-01-11T15:18:57Z
CEID-Walk,2021-01-11,2021-01-11T15:18:57Z,NA,NA,v1,NA,NA,2021-01-11T15:18:57Z
CEID-Walk,2021-01-18,2021-01-18T17:25:12Z,NA,NA,v1,NA,NA,2021-01-18T17:25:12Z
CEID-Walk,2021-01-18,2021-01-18T17:25:12Z,NA,NA,v1,NA,NA,2021-01-18T17:25:12Z
CEID-Walk,2021-01-25,2021-01-25T17:10:36Z,NA,NA,v1,NA,NA,2021-01-25T17:10:36Z
CEID-Walk,2021-01-25,2021-01-25T17:10:36Z,NA,NA,v1,NA,NA,2021-01-25T17:10:36Z
CEID-Walk,2021-02-01,2021-02-01T18:27:47Z,NA,NA,v1,NA,NA,2021-02-01T18:27:47Z
CEID-Walk,2021-02-01,2021-02-01T18:27:47Z,NA,NA,v1,NA,NA,2021-02-01T18:27:47Z
CEID-Walk,2021-02-08,2021-02-08T18:19:49Z,NA,NA,v1,NA,NA,2021-02-08T18:19:49Z
CEID-Walk,2021-02-08,2021-02-08T18:19:49Z,NA,NA,v1,NA,NA,2021-02-08T18:19:49Z
CEID-Walk,2021-02-15,2021-02-15T15:11:52Z,NA,NA,v1,NA,NA,2021-02-15T15:11:52Z
CEID-Walk,2021-02-15,2021-02-15T15:11:52Z,NA,NA,v1,NA,NA,2021-02-15T15:11:52Z
CEID-Walk,2021-02-22,2021-02-22T16:56:43Z,NA,NA,v1,NA,NA,2021-02-22T16:56:43Z
CEID-Walk,2021-02-22,2021-02-22T16:56:43Z,NA,NA,v1,NA,NA,2021-02-22T16:56:43Z
CEID-Walk,2021-03-01,2021-03-01T17:01:58Z,NA,NA,v1,NA,NA,2021-03-01T17:01:58Z
CEID-Walk,2021-03-01,2021-03-01T17:01:58Z,NA,NA,v1,NA,NA,2021-03-01T17:01:58Z
CEID-Walk,2021-03-08,2021-03-08T17:08:51Z,NA,NA,v1,NA,NA,2021-03-08T17:08:51Z
CEID-Walk,2021-03-08,2021-03-08T17:08:51Z,NA,NA,v1,NA,NA,2021-03-08T17:08:51Z
CEID-Walk,2021-03-15,2021-03-15T18:10:16Z,NA,NA,v1,NA,NA,2021-03-15T18:10:16Z
CEID-Walk,2021-03-15,2021-03-15T18:10:16Z,NA,NA,v1,NA,NA,2021-03-15T18:10:16Z
CEID-Walk,2021-03-22,2021-03-22T17:19:00Z,NA,NA,v1,NA,NA,2021-03-22T17:19:00Z
CEID-Walk,2021-03-22,2021-03-22T17:19:00Z,NA,NA,v1,NA,NA,2021-03-22T17:19:00Z
CEID-Walk,2021-03-29,2021-03-29T16:26:20Z,NA,NA,v1,NA,NA,2021-03-29T16:26:20Z
CEID-Walk,2021-03-29,2021-03-29T16:26:20Z,NA,NA,v1,NA,NA,2021-03-29T16:26:20Z
CEID-Walk,2021-04-05,2021-04-05T21:42:38Z,NA,NA,v1,NA,NA,2021-04-05T21:42:38Z
CEID-Walk,2021-04-05,2021-04-05T21:42:38Z,NA,NA,v1,NA,NA,2021-04-05T21:42:38Z
CEID-Walk,2021-04-12,2021-04-12T16:24:47Z,NA,NA,v1,NA,NA,2021-04-12T16:24:47Z
CEID-Walk,2021-04-12,2021-04-12T16:24:47Z,NA,NA,v1,NA,NA,2021-04-12T16:24:47Z
CEID-Walk,2021-04-19,2021-04-19T17:46:57Z,NA,NA,v1,NA,NA,2021-04-19T17:46:57Z
CEID-Walk,2021-04-19,2021-04-19T17:46:57Z,NA,NA,v1,NA,NA,2021-04-19T17:46:57Z
CEID-Walk,2021-04-26,2021-04-26T17:16:02Z,NA,NA,v1,NA,NA,2021-04-26T17:16:02Z
CEID-Walk,2021-04-26,2021-04-26T17:16:02Z,NA,NA,v1,NA,NA,2021-04-26T17:16:02Z
CEID-Walk,2021-05-03,2021-05-03T18:08:47Z,NA,NA,v1,NA,NA,2021-05-03T18:08:47Z
CEID-Walk,2021-05-03,2021-05-03T18:08:47Z,NA,NA,v1,NA,NA,2021-05-03T18:08:47Z
CEID-Walk,2021-05-10,2021-05-10T17:45:55Z,NA,NA,v1,NA,NA,2021-05-10T17:45:55Z
CEID-Walk,2021-05-10,2021-05-10T17:45:55Z,NA,NA,v1,NA,NA,2021-05-10T17:45:55Z
CEID-Walk,2021-05-17,2021-05-17T20:20:34Z,NA,NA,v1,NA,NA,2021-05-17T20:20:34Z
CEID-Walk,2021-05-17,2021-05-17T20:20:34Z,NA,NA,v1,NA,NA,2021-05-17T20:20:34Z
CEID-Walk,2021-05-24,2021-05-24T13:53:29Z,NA,NA,v1,NA,NA,2021-05-24T13:53:29Z
CEID-Walk,2021-05-24,2021-05-24T13:53:29Z,NA,NA,v1,NA,NA,2021-05-24T13:53:29Z
CEID-Walk,2021-05-31,2021-05-31T22:05:24Z,NA,NA,v1,NA,NA,2021-05-31T22:05:24Z
CEID-Walk,2021-05-31,2021-05-31T22:05:24Z,NA,NA,v1,NA,NA,2021-05-31T22:05:24Z
CEID-Walk,2021-06-07,2021-06-07T15:43:08Z,NA,NA,v1,NA,NA,2021-06-07T15:43:08Z
CEID-Walk,2021-06-07,2021-06-07T15:43:08Z,NA,NA,v1,NA,NA,2021-06-07T15:43:08Z
CEID-Walk,2021-06-14,2021-06-14T17:45:10Z,NA,NA,v1,NA,NA,2021-06-14T17:45:10Z
CEID-Walk,2021-06-14,2021-06-14T17:45:10Z,NA,NA,v1,NA,NA,2021-06-14T17:45:10Z
CEID-Walk,2021-06-21,2021-06-21T18:36:00Z,NA,NA,v1,NA,NA,2021-06-21T18:36:00Z
CEID-Walk,2021-06-21,2021-06-21T18:36:00Z,NA,NA,v1,NA,NA,2021-06-21T18:36:00Z
CEID-Walk,2021-06-28,2021-06-28T15:38:40Z,NA,NA,v1,NA,NA,2021-06-28T15:38:40Z
CEID-Walk,2021-06-28,2021-06-28T15:38:40Z,NA,NA,v1,NA,NA,2021-06-28T15:38:40Z
CEID-Walk,2021-07-05,2021-07-05T14:29:48Z,NA,NA,v1,NA,NA,2021-07-05T14:29:48Z
CEID-Walk,2021-07-05,2021-07-05T14:29:48Z,NA,NA,v1,NA,NA,2021-07-05T14:29:48Z
CEID-Walk,2021-07-12,2021-07-12T14:07:07Z,NA,NA,v1,NA,NA,2021-07-12T14:07:07Z
CEID-Walk,2021-07-12,2021-07-12T14:07:07Z,NA,NA,v1,NA,NA,2021-07-12T14:07:07Z
CEID-Walk,2021-07-19,2021-07-19T15:35:49Z,NA,NA,v1,NA,NA,2021-07-19T15:35:49Z
CEID-Walk,2021-07-19,2021-07-19T15:35:49Z,NA,NA,v1,NA,NA,2021-07-19T15:35:49Z
CEID-Walk,2021-07-26,2021-07-26T14:18:11Z,NA,NA,v1,NA,NA,2021-07-26T14:18:11Z
CEID-Walk,2021-07-26,2021-07-26T14:18:11Z,NA,NA,v1,NA,NA,2021-07-26T14:18:11Z
CEID-Walk,2021-08-02,2021-08-02T14:46:22Z,NA,NA,v1,NA,NA,2021-08-02T14:46:22Z
CEID-Walk,2021-08-02,2021-08-02T14:46:22Z,NA,NA,v1,NA,NA,2021-08-02T14:46:22Z
CEID-Walk,2021-08-09,2021-08-09T13:14:52Z,NA,NA,v1,NA,NA,2021-08-09T13:14:52Z
CEID-Walk,2021-08-09,2021-08-09T13:14:52Z,NA,NA,v1,NA,NA,2021-08-09T13:14:52Z
CEID-Walk,2021-08-16,2021-08-16T16:02:59Z,NA,NA,v1,NA,NA,2021-08-16T16:02:59Z
CEID-Walk,2021-08-16,2021-08-16T16:02:59Z,NA,NA,v1,NA,NA,2021-08-16T16:02:59Z
CEID-Walk,2021-08-23,2021-08-23T15:20:17Z,NA,NA,v1,NA,NA,2021-08-23T15:20:17Z
CEID-Walk,2021-08-23,2021-08-23T15:20:17Z,NA,NA,v1,NA,NA,2021-08-23T15:20:17Z
CEID-Walk,2021-08-30,2021-08-30T14:24:39Z,NA,NA,v1,NA,NA,2021-08-30T14:24:39Z
CEID-Walk,2021-08-30,2021-08-30T14:24:39Z,NA,NA,v1,NA,NA,2021-08-30T14:24:39Z
CEID-Walk,2021-09-06,2021-09-06T14:17:35Z,NA,NA,v1,NA,NA,2021-09-06T14:17:35Z
CEID-Walk,2021-09-06,2021-09-06T14:17:35Z,NA,NA,v1,NA,NA,2021-09-06T14:17:35Z
CEID-Walk,2021-09-13,2021-09-13T13:14:26Z,NA,NA,v1,NA,NA,2021-09-13T13:14:26Z
CEID-Walk,2021-09-13,2021-09-13T13:14:26Z,NA,NA,v1,NA,NA,2021-09-13T13:14:26Z
CEID-Walk,2021-09-20,2021-09-20T16:05:18Z,NA,NA,v1,NA,NA,2021-09-20T16:05:18Z
CEID-Walk,2021-09-20,2021-09-20T16:05:18Z,NA,NA,v1,NA,NA,2021-09-20T16:05:18Z
CEID-Walk,2021-09-27,2021-09-27T14:03:33Z,NA,NA,v1,NA,NA,2021-09-27T14:03:33Z
CEID-Walk,2021-09-27,2021-09-27T14:03:33Z,NA,NA,v1,NA,NA,2021-09-27T14:03:33Z
CEID-Walk,2021-10-04,2021-10-04T15:16:39Z,NA,NA,v1,NA,NA,2021-10-04T15:16:39Z
CEID-Walk,2021-10-04,2021-10-04T15:16:39Z,NA,NA,v1,NA,NA,2021-10-04T15:16:39Z
CEID-Walk,2021-10-11,2021-10-11T15:15:00Z,NA,NA,v1,NA,NA,2021-10-11T15:15:00Z
CEID-Walk,2021-10-11,2021-10-11T15:15:00Z,NA,NA,v1,NA,NA,2021-10-11T15:15:00Z
CMU-TimeSeries,2020-07-20,2020-07-20T19:52:28Z,NA,NA,v1,NA,NA,2020-07-20T19:52:28Z
CMU-TimeSeries,2020-07-20,2020-07-20T19:52:28Z,NA,NA,v1,NA,NA,2020-07-20T19:52:28Z
CMU-TimeSeries,2020-07-27,2020-07-27T22:19:01Z,NA,NA,v1,NA,NA,2020-07-27T22:19:01Z
CMU-TimeSeries,2020-07-27,2020-07-27T22:19:01Z,NA,NA,v1,NA,NA,2020-07-27T22:19:01Z
CMU-TimeSeries,2020-08-02,2020-08-03T20:36:23Z,NA,NA,v1,NA,NA,2020-08-03T20:36:23Z
CMU-TimeSeries,2020-08-02,2020-08-03T20:36:23Z,NA,NA,v1,NA,NA,2020-08-03T20:36:23Z
CMU-TimeSeries,2020-08-10,2020-08-10T22:34:02Z,NA,NA,v1,NA,NA,2020-08-10T22:34:02Z
CMU-TimeSeries,2020-08-10,2020-08-10T22:34:02Z,NA,NA,v1,NA,NA,2020-08-10T22:34:02Z
CMU-TimeSeries,2020-08-17,2020-08-17T21:51:11Z,NA,NA,v1,NA,NA,2020-08-17T21:51:11Z
CMU-TimeSeries,2020-08-17,2020-08-17T21:51:11Z,NA,NA,v1,NA,NA,2020-08-17T21:51:11Z
CMU-TimeSeries,2020-08-24,2020-08-24T22:17:52Z,NA,NA,v1,NA,NA,2020-08-24T22:17:52Z
CMU-TimeSeries,2020-08-24,2020-08-24T22:17:52Z,NA,NA,v1,NA,NA,2020-08-24T22:17:52Z
CMU-TimeSeries,2020-08-31,2020-08-31T21:47:53Z,NA,NA,v1,NA,NA,2020-08-31T21:47:53Z
CMU-TimeSeries,2020-08-31,2020-08-31T21:47:53Z,NA,NA,v1,NA,NA,2020-08-31T21:47:53Z
CMU-TimeSeries,2020-09-07,2020-09-07T20:05:55Z,NA,NA,v1,NA,NA,2020-09-07T20:05:55Z
CMU-TimeSeries,2020-09-07,2020-09-07T20:05:55Z,NA,NA,v1,NA,NA,2020-09-07T20:05:55Z
CMU-TimeSeries,2020-09-14,2020-09-14T22:06:20Z,NA,NA,v1,NA,NA,2020-09-14T22:06:20Z
CMU-TimeSeries,2020-09-14,2020-09-14T22:06:20Z,NA,NA,v1,NA,NA,2020-09-14T22:06:20Z
CMU-TimeSeries,2020-09-21,2020-09-21T21:58:00Z,NA,NA,v1,NA,NA,2020-09-21T21:58:00Z
CMU-TimeSeries,2020-09-21,2020-09-21T21:58:00Z,NA,NA,v1,NA,NA,2020-09-21T21:58:00Z
CMU-TimeSeries,2020-09-28,2020-09-29T00:46:25Z,NA,NA,v1,NA,NA,2020-09-29T00:46:25Z
CMU-TimeSeries,2020-09-28,2020-09-29T00:46:25Z,NA,NA,v1,NA,NA,2020-09-29T00:46:25Z
CMU-TimeSeries,2020-10-05,2020-10-06T08:40:14Z,NA,NA,v1,NA,NA,2020-10-06T08:40:14Z
CMU-TimeSeries,2020-10-05,2020-10-06T08:40:14Z,NA,NA,v1,NA,NA,2020-10-06T08:40:14Z
CMU-TimeSeries,2020-10-12,2020-10-12T22:26:22Z,NA,NA,v1,NA,NA,2020-10-12T22:26:22Z
CMU-TimeSeries,2020-10-12,2020-10-12T22:26:22Z,NA,NA,v1,NA,NA,2020-10-12T22:26:22Z
CMU-TimeSeries,2020-10-19,2020-10-20T03:16:40Z,NA,NA,v1,NA,NA,2020-10-20T03:16:40Z
CMU-TimeSeries,2020-10-19,2020-10-20T03:16:40Z,NA,NA,v1,NA,NA,2020-10-20T03:16:40Z
CMU-TimeSeries,2020-10-26,2020-10-26T22:33:47Z,NA,NA,v1,NA,NA,2020-10-26T22:33:47Z
CMU-TimeSeries,2020-10-26,2020-10-26T22:33:47Z,NA,NA,v1,NA,NA,2020-10-26T22:33:47Z
CMU-TimeSeries,2020-11-02,2020-11-03T01:58:38Z,NA,NA,v1,NA,NA,2020-11-03T01:58:38Z
CMU-TimeSeries,2020-11-02,2020-11-03T01:58:38Z,NA,NA,v1,NA,NA,2020-11-03T01:58:38Z
CMU-TimeSeries,2020-11-09,2020-11-09T22:43:29Z,NA,NA,v1,NA,NA,2020-11-09T22:43:29Z
CMU-TimeSeries,2020-11-09,2020-11-09T22:43:29Z,NA,NA,v1,NA,NA,2020-11-09T22:43:29Z
CMU-TimeSeries,2020-11-16,2020-11-16T21:52:43Z,NA,NA,v1,NA,NA,2020-11-16T21:52:43Z
CMU-TimeSeries,2020-11-16,2020-11-16T21:52:43Z,NA,NA,v1,NA,NA,2020-11-16T21:52:43Z
CMU-TimeSeries,2020-11-23,2020-11-24T00:39:04Z,NA,NA,v1,NA,NA,2020-11-24T00:39:04Z
CMU-TimeSeries,2020-11-23,2020-11-24T00:39:04Z,NA,NA,v1,NA,NA,2020-11-24T00:39:04Z
CMU-TimeSeries,2020-11-30,2020-12-01T00:46:07Z,NA,NA,v1,NA,NA,2020-12-01T00:46:07Z
CMU-TimeSeries,2020-11-30,2020-12-01T00:46:07Z,NA,NA,v1,NA,NA,2020-12-01T00:46:07Z
CMU-TimeSeries,2020-12-07,2020-12-08T00:06:32Z,NA,NA,v1,NA,NA,2020-12-08T00:06:32Z
CMU-TimeSeries,2020-12-07,2020-12-08T00:06:32Z,NA,NA,v1,NA,NA,2020-12-08T00:06:32Z
CMU-TimeSeries,2020-12-14,2020-12-14T22:54:52Z,NA,NA,v1,NA,NA,2020-12-14T22:54:52Z
CMU-TimeSeries,2020-12-14,2020-12-14T22:54:52Z,NA,NA,v1,NA,NA,2020-12-14T22:54:52Z
CMU-TimeSeries,2020-12-21,2020-12-22T00:22:04Z,NA,NA,v1,NA,NA,2020-12-22T00:22:04Z
CMU-TimeSeries,2020-12-21,2020-12-22T00:22:04Z,NA,NA,v1,NA,NA,2020-12-22T00:22:04Z
CMU-TimeSeries,2020-12-28,2020-12-29T00:24:22Z,NA,NA,v1,NA,NA,2020-12-29T00:24:22Z
CMU-TimeSeries,2020-12-28,2020-12-29T00:24:22Z,NA,NA,v1,NA,NA,2020-12-29T00:24:22Z
CMU-TimeSeries,2021-01-04,2021-01-05T01:56:12Z,NA,NA,v1,NA,NA,2021-01-05T01:56:12Z
CMU-TimeSeries,2021-01-04,2021-01-05T01:56:12Z,NA,NA,v1,NA,NA,2021-01-05T01:56:12Z
CMU-TimeSeries,2021-01-10,2021-01-12T02:49:57Z,NA,NA,v1,NA,NA,2021-01-12T02:49:57Z
CMU-TimeSeries,2021-01-10,2021-01-12T02:49:57Z,NA,NA,v1,NA,NA,2021-01-12T02:49:57Z
CMU-TimeSeries,2021-01-18,2021-01-19T04:15:23Z,NA,NA,v1,NA,NA,2021-01-19T04:15:23Z
CMU-TimeSeries,2021-01-18,2021-01-19T04:15:23Z,NA,NA,v1,NA,NA,2021-01-19T04:15:23Z
CMU-TimeSeries,2021-01-25,2021-01-26T02:14:05Z,NA,NA,v1,NA,NA,2021-01-26T02:14:05Z
CMU-TimeSeries,2021-01-25,2021-01-26T02:14:05Z,NA,NA,v1,NA,NA,2021-01-26T02:14:05Z
CMU-TimeSeries,2021-02-01,2021-02-01T23:38:22Z,NA,NA,v1,NA,NA,2021-02-01T23:38:22Z
CMU-TimeSeries,2021-02-01,2021-02-01T23:38:22Z,NA,NA,v1,NA,NA,2021-02-01T23:38:22Z
CMU-TimeSeries,2021-02-08,2021-02-08T22:30:06Z,NA,NA,v1,NA,NA,2021-02-08T22:30:06Z
CMU-TimeSeries,2021-02-08,2021-02-08T22:30:06Z,NA,NA,v1,NA,NA,2021-02-08T22:30:06Z
CMU-TimeSeries,2021-02-15,2021-02-15T21:29:42Z,NA,NA,v1,NA,NA,2021-02-15T21:29:42Z
CMU-TimeSeries,2021-02-15,2021-02-15T21:29:42Z,NA,NA,v1,NA,NA,2021-02-15T21:29:42Z
CMU-TimeSeries,2021-02-22,2021-02-23T00:05:56Z,NA,NA,v1,NA,NA,2021-02-23T00:05:56Z
CMU-TimeSeries,2021-02-22,2021-02-23T00:05:56Z,NA,NA,v1,NA,NA,2021-02-23T00:05:56Z
